strategy,image_path,split,temperature_c,temperature_bin,quality_flag,source_manifest,source_width,source_height,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,center_x_224,center_y_224,tip_x_224,tip_y_224,preprocessing_mode,resize_method,channel_strategy,normalization,source_kind,jitter_seed
mild_jitter,ml/data/raw/PXL_20260125_120026856.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,765,1648,1932,3602,1167,1954,127.96983718937446,113.29539406345958,190.14087403598973,104.84667349027634,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,81727400
identity,ml/data/raw/PXL_20260125_120027821.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,649,1495,2577,3418,1928,1923,116.60082987551866,104.91773270930835,185.60165975103735,116.35652626105045,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120027821.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,659,1490,2570,3414,1911,1924,116.46593406593405,105.44532224532222,186.08058608058607,116.87817047817049,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,2081811441
identity,ml/data/raw/PXL_20260125_120028768.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,636,1812,2418,3405,1782,1593,111.12008978675645,102.78970495919648,180.84668911335578,113.13898305084744,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120028768.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,638,1815,2415,3407,1777,1592,111.18064153066966,102.4321608040201,181.1034327518289,112.78793969849247,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1881665561
identity,ml/data/raw/PXL_20260125_120030971.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,862,1173,2374,2680,1512,1507,112.75555555555556,112.43105507631056,184.02962962962962,116.07272727272728,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120030971.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,869,1177,2368,2667,1499,1490,112.68739159439626,113.11248322147652,184.57958639092726,116.79570469798658,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1218766099
identity,ml/data/raw/PXL_20260125_120034080.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,856,2488,2276,3854,1420,1366,105.51661971830988,108.83513909224008,162.05295774647885,110.44216691068814,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120034080.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,843,2480,2286,3859,1443,1379,105.85280665280666,109.10862944162434,161.48801108801106,110.7005076142132,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1004442991
identity,ml/data/raw/PXL_20260125_120040116.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,1000,1956,2328,3306,1328,1350,110.90361445783132,108.7976296296296,182.9277108433735,109.61066666666666,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120040116.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,992,1956,2337,3317,1345,1361,110.83420074349442,107.91829537105068,181.94795539033458,108.72476120499631,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1635176338
identity,ml/data/raw/PXL_20260125_120050121.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,875,2593,2247,3970,1372,1377,109.32244897959183,110.84502541757446,179.03673469387752,113.23631082062452,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120050121.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,893,2611,2230,3947,1337,1336,109.16858638743454,111.22874251497007,180.70785340314134,113.69341317365269,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1176037634
identity,ml/data/raw/PXL_20260125_120052049.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,835,2438,2179,3756,1344,1318,110.08333333333333,111.28619119878607,176.34999999999997,106.2725341426404,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120052049.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,842,2444,2173,3737,1331,1293,109.98046581517656,112.39845320959013,176.89436513899324,107.28785769528231,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1024744531
identity,ml/data/raw/PXL_20260125_120059198.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,281,1301,2792,3764,2511,2463,113.15969733174035,107.59821356069833,185.40884109916368,108.48948436865612,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120059198.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,257,1275,2827,3799,2570,2524,112.65369649805447,107.3052297939778,183.24420233463036,108.17496038034867,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,691840439
identity,ml/data/raw/PXL_20260125_120101988.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,301,1849,2784,3667,2483,1818,112.62247281514298,89.74785478547855,184.36923076923077,98.81628162816281,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120101988.jpg,train,37.5,hot,clean,gauge_1_batch_6.zip,3472,4624,274,1838,2820,3683,2546,1845,112.21115475255303,89.769972899729,182.18256087981146,98.70569105691058,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,959359876
identity,ml/data/raw/PXL_20260125_120115570.jpg,train,37.5,hot,clean,gauge_1_batch_7.zip,3472,4624,355,1358,2456,3427,2101,2069,113.20795811518323,113.40202996616722,185.95305092812944,118.71566940550991,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120115570.jpg,train,37.5,hot,clean,gauge_1_batch_7.zip,3472,4624,381,1392,2429,3400,2048,2008,113.29390624999999,113.05418326693226,187.9215625,118.52924302788847,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1613457978
identity,ml/data/raw/PXL_20260125_120122658.jpg,train,37.5,hot,clean,gauge_1_batch_7.zip,3472,4624,343,1708,2324,3697,1981,1989,114.20494699646645,111.16661639014579,183.58727915194345,108.39617898441428,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120122658.jpg,train,37.5,hot,clean,gauge_1_batch_7.zip,3472,4624,352,1714,2322,3684,1970,1970,113.81928934010152,111.55654822335023,183.58903553299493,108.75939086294416,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,118322298
identity,ml/data/raw/PXL_20260125_120156218.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,193,1585,2411,3786,2218,2201,115.66600541027954,108.97737392094504,175.1502254283138,148.94320763289414,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120156218.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,170,1552,2431,3808,2261,2256,115.74489164086687,109.59716312056739,174.09783281733746,148.5886524822695,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,54109867
identity,ml/data/raw/PXL_20260125_120157736.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,129,1723,2318,3901,2189,2178,116.21598903608955,109.05858585858587,176.98967565098218,149.9504132231405,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120157736.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,95,1696,2341,3925,2246,2229,116.65752448797863,109.27662628981606,175.8888691006233,149.2328398384926,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1547041455
identity,ml/data/raw/PXL_20260125_120158598.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,378,1738,2349,3716,1971,1978,119.7394216133942,107.26632962588471,175.51780821917808,144.5128412537917,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120158598.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,391,1754,2327,3705,1936,1951,120.39999999999999,106.91378780112761,177.18677685950416,144.67575602255252,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,799261786
identity,ml/data/raw/PXL_20260125_120200715.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,656,1456,2595,3624,1939,2168,100.93285198555957,106.72029520295203,165.57978339350183,151.86125461254616,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120200715.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,677,1488,2567,3595,1890,2107,101.06074074074075,106.40797342192693,167.38370370370373,152.8558139534884,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1726001975
identity,ml/data/raw/PXL_20260125_120201091.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,709,1371,2488,3742,1779,2371,95.92085441259132,108.39105862505274,163.9141090500281,158.4816533108393,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120201091.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,686,1350,2506,3758,1820,2408,96.59076923076923,108.67906976744187,163.05230769230766,158.0,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,65176760
identity,ml/data/raw/PXL_20260125_120201512.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,566,1542,2371,3935,1805,2393,95.84221606648198,108.39615545340577,161.62747922437674,162.61295445048054,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120201512.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,577,1556,2355,3926,1778,2370,95.91181102362204,108.12489451476793,162.696062992126,162.86784810126582,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1948207564
identity,ml/data/raw/PXL_20260125_120202164.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,296,2092,2478,4353,2182,2261,112.0410632447296,102.0532507739938,166.46012832263978,157.97894736842105,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120202164.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,294,2097,2471,4351,2177,2254,112.50418006430868,101.87329192546582,167.04823151125402,157.97267080745343,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,263908779
identity,ml/data/raw/PXL_20260125_120203460.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,680,1504,2260,3654,1580,2150,121.85316455696203,122.55404651162793,183.793417721519,146.58976744186046,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120203460.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,688,1526,2245,3637,1557,2111,122.50224791265252,122.4837517764093,185.35748233782917,146.96352439602083,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,892932600
identity,ml/data/raw/PXL_20260125_120204151.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,503,1638,2603,3707,2100,2069,113.18399999999998,114.97728371193813,169.20533333333336,154.82957950700822,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120204151.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,494,1614,2623,3720,2129,2106,112.5891968060122,115.5099715099715,167.847440112729,154.66210826210826,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,2076935019
identity,ml/data/raw/PXL_20260125_120205038.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,377,1660,2081,3876,1704,2216,130.23286384976527,112.56606498194944,178.63474178403757,142.3350180505415,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120205038.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,370,1650,2081,3889,1711,2239,130.6164815897136,112.41018311746315,178.82033898305087,141.87333631085306,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,233012132
identity,ml/data/raw/PXL_20260125_120205746.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,634,1578,2476,3728,1842,2150,100.56894679695982,108.19720930232559,160.26579804560262,164.45767441860465,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120205746.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,607,1550,2496,3761,1889,2211,101.26839597670725,108.04884667571235,159.47993647432506,162.75712347354138,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1412530411
identity,ml/data/raw/PXL_20260125_120206223.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,622,1593,2333,3838,1711,2245,98.92133255406195,106.53220489977727,160.60970192869667,161.87866369710468,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120206223.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,621,1590,2345,3840,1724,2250,98.30533642691414,106.59413333333332,159.52853828306266,161.8176,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1563120099
identity,ml/data/raw/PXL_20260125_120206822.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,325,1786,2582,4029,2257,2243,110.31280460788658,111.37084262148906,164.86876384581305,162.35256353098526,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120206822.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,347,1810,2565,3994,2218,2184,110.03065825067628,111.91794871794869,165.5458972046889,164.27692307692305,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,919595976
identity,ml/data/raw/PXL_20260125_120207449.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,292,1677,2460,3832,2168,2155,118.75719557195573,111.94802784222738,169.98376383763838,157.86023201856148,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120207449.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,305,1692,2438,3814,2133,2122,119.34064697609001,112.10556079170593,171.4077824660103,158.73176248821864,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,169703185
identity,ml/data/raw/PXL_20260125_120213545.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,562,2227,2662,4296,2100,2069,111.08266666666668,112.32479458675688,163.95733333333334,162.27820202996617,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120213545.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,558,2230,2667,4296,2109,2066,111.03347558084401,112.16263310745401,163.68250355618775,162.1885769603098,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1124723316
identity,ml/data/raw/PXL_20260125_120215279.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,492,2096,2634,4079,2142,1983,110.57777777777778,117.01543116490166,166.01307189542484,161.9283913262733,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120215279.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,468,2073,2663,4093,2195,2020,110.35699316628703,117.42257425742575,164.45375854214123,161.51287128712872,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,930610539
identity,ml/data/raw/PXL_20260125_120215842.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,511,2061,2683,4129,2172,2068,110.62836095764273,113.87388781431338,162.77127071823207,156.94081237911027,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120215842.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,497,2037,2704,4150,2207,2113,110.2948799275034,113.99299574065311,161.61087449025828,156.14273544723142,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1874343502
identity,ml/data/raw/PXL_20260125_120216417.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,750,1970,2808,4168,2058,2198,101.96462585034013,105.40636942675161,159.12925170068027,162.93503184713376,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120216417.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,759,1991,2794,4148,2035,2157,102.1263882063882,105.22911451089479,159.93710073710076,163.8512749188688,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1465183647
identity,ml/data/raw/PXL_20260125_120216879.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,878,1870,2845,4130,1967,2260,97.13879003558719,107.07398230088498,159.1914590747331,166.9196460176991,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120216879.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,887,1875,2841,4116,1954,2241,96.75332650972364,107.48201695671577,159.2188331627431,167.8350736278447,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,739186778
identity,ml/data/raw/PXL_20260125_120217241.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,916,1893,2658,4164,1742,2271,97.22525832376579,109.12972258916777,155.92560275545347,168.68551298987228,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120217241.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,921,1898,2660,4150,1739,2252,96.74893617021276,109.553108348135,155.55054629097182,169.6113676731794,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,124640145
identity,ml/data/raw/PXL_20260125_120217738.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,604,1846,2845,4054,2241,2208,109.70102632753235,112.52753623188403,162.20758589915218,166.81304347826088,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120217738.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,607,1841,2851,4064,2244,2223,109.25490196078431,112.2720647773279,161.69126559714798,166.19127305443095,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1267640231
identity,ml/data/raw/PXL_20260125_120218153.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,465,1827,2638,4082,2173,2255,118.86534744592728,109.63583148558757,168.44841233317993,157.41587583148555,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120218153.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,482,1850,2626,4062,2144,2212,118.69701492537313,109.43797468354428,168.9507462686567,158.14683544303796,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,600425218
identity,ml/data/raw/PXL_20260125_120218515.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,443,1859,2435,4102,1992,2243,120.54618473895583,109.47338386090055,170.77751004016065,153.10494872938028,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120218515.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,463,1876,2424,4082,1961,2206,120.16726160122388,109.58331822302809,171.19265680775115,153.946690843155,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1468201011
identity,ml/data/raw/PXL_20260125_120218758.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,537,1852,2476,4092,1939,2240,123.76028880866426,111.79,175.36462093862815,151.06,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120218758.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,551,1867,2473,4072,1922,2205,123.22330905306971,112.04063492063491,175.2840790842872,151.93396825396826,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1855040773
identity,ml/data/raw/PXL_20260125_120220417.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,495,1892,2809,4149,2314,2257,116.79170267934313,100.15985821887459,170.96214347450302,151.79796189632256,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120220417.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,515,1919,2794,4121,2279,2202,116.61956998683632,99.91498637602179,171.62193944712592,152.84287011807447,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,763245273
identity,ml/data/raw/PXL_20260125_120226207.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,921,3089,2244,4509,1323,1420,109.71428571428571,104.33352112676059,172.03809523809522,146.9250704225352,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120226207.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,927,3093,2243,4516,1316,1423,109.27659574468085,103.48390723822911,171.931914893617,145.98566408995083,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1939983779
identity,ml/data/raw/PXL_20260125_120227628.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,916,2904,2210,4351,1294,1447,110.49397217928902,106.72121630960609,168.27697063369396,148.50255701451283,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120227628.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,926,2911,2205,4345,1279,1434,110.0384675527756,106.59525801952582,168.49913995308833,148.755369595537,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1114755510
identity,ml/data/raw/PXL_20260125_120228422.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,963,2846,2289,4342,1326,1496,107.35444947209653,104.55828877005351,167.8817496229261,147.18716577540107,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120228422.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,958,2829,2297,4348,1339,1519,107.14861837191934,105.4820276497696,167.08827483196416,147.46543778801845,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1139953098
identity,ml/data/raw/PXL_20260125_120228748.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,933,2823,2307,4221,1374,1398,111.69024745269286,108.4909871244635,174.11353711790395,149.38140200286125,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120228748.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,923,2818,2326,4235,1403,1417,110.97818959372772,107.82667607621735,172.11119030648612,148.16880733944956,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1643356241
identity,ml/data/raw/PXL_20260125_120230221.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,934,2706,2263,4152,1329,1446,116.95530474040632,107.04287690179807,170.73890142964635,143.53969571230982,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120230221.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,926,2687,2278,4164,1352,1477,116.29112426035503,107.67772511848341,169.15976331360946,143.4085308056872,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1694640500
identity,ml/data/raw/PXL_20260125_120239110.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,929,1687,2328,3057,1399,1370,111.90393137955684,111.85284671532844,173.21172265904215,150.37430656934305,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120239110.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,933,1690,2329,3047,1396,1357,111.50257879656162,112.4291820191599,172.94212034383952,151.31967575534264,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,1952447708
identity,ml/data/raw/PXL_20260125_120243838.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,376,1365,2796,3769,2420,2404,113.15702479338842,111.58069883527455,174.03504132231404,153.65990016638935,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120243838.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,425,1397,2760,3738,2335,2341,112.57558886509636,111.52157197778726,175.66972162740896,154.73319094404098,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,2145723506
identity,ml/data/raw/PXL_20260125_120246531.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,1255,1258,2829,3639,1574,2381,91.49275730622618,108.87660646787066,146.6815756035578,167.52490550188992,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120246531.jpg,train,49.0,hot,clean,gauge_1_batch_7.zip,3472,4624,1249,1259,2832,3631,1583,2372,91.82160454832598,109.19527824620575,146.6966519267214,168.06610455311971,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,324403771
identity,ml/data/raw/PXL_20260125_120305774.jpg,train,49.0,hot,clean,gauge_1_batch_8.zip,3472,4624,290,1376,2925,3984,2635,2608,115.82117647058824,110.34233128834354,177.5797191650854,148.28662576687117,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,
mild_jitter,ml/data/raw/PXL_20260125_120305774.jpg,train,49.0,hot,clean,gauge_1_batch_8.zip,3472,4624,297,1386,2923,3979,2626,2593,115.62102056359481,110.11677593521017,177.59122619954303,148.28057076745083,python_training_rgb_bilinear,bilinear,rgb,uint8_to_float32_0_1,rgb,886051816
